hub_family,spoke_airport,operator_class,flights_total,meets_min_flights,hotspot_robustness_score,hotspot_score_base,hotspot_score_weather_emphasis,hotspot_score_controllable_cascade_emphasis,hotspot_score_economic_emphasis,norm_cancel,norm_severe_delay,norm_controllable,norm_cascade,norm_weather_sensitivity,norm_economic_burden
DFW,TUL,PSA_operated,1326,True,0.0,0.7532658878504672,0.7969158878504674,0.6701869158878505,0.8204672897196262,0.9663551401869159,0.6766355140186916,0.25327102803738316,0.8383177570093457,0.8626168224299066,0.9214953271028037
DFW,TUL,SkyWest_unresolved,848,True,0.0,0.4706548598130841,0.6528037383177571,0.44551401869158874,0.3716822429906542,0.5757009345794393,0.2822429906542056,0.7205607476635514,0.09532710280373832,0.9261682242990654,0.22336448598130842
DFW,TUS,AA_mainline,8903,True,0.0,0.6686695327102804,0.6990654205607476,0.6435514018691588,0.685981308411215,0.7373831775700934,0.6046728971962617,0.48785046728971965,0.7242990654205608,0.7448598130841122,0.7121495327102804
DFW,TUS,Envoy_operated,196,True,0.0,0.18477214953271026,0.3680373831775701,0.1794392523364486,0.12168224299065421,0.07196261682242991,0.02336448598130841,0.08598130841121496,0.2570093457943925,0.6429906542056075,0.027102803738317756
DFW,TVC,AA_mainline,436,True,0.0,0.7429834579439252,0.6698130841121496,0.8038317757009346,0.8311214953271029,0.15467289719626168,0.9878504672897196,0.7981308411214953,0.9925233644859813,0.5602803738317756,0.9635514018691589
DFW,TVC,Envoy_operated,134,True,0.0,0.03022411214953271,0.023925233644859812,0.04364485981308411,0.022242990654205607,0.02102803738317757,0.00794392523364486,0.008411214953271028,0.1191588785046729,0.014485981308411215,0.010280373831775701
DFW,TXK,Envoy_operated,1711,True,0.0,0.44798677570093454,0.6044392523364486,0.41088785046728976,0.42425233644859817,0.4672897196261682,0.28130841121495326,0.30280373831775703,0.40794392523364487,0.8392523364485981,0.38878504672897196
DFW,TXK,SkyWest_unresolved,1217,True,0.0,0.6364979906542055,0.6126635514018692,0.5717289719626168,0.6977102803738318,0.9598130841121495,0.5420560747663551,0.8383177570093457,0.11121495327102804,0.5771028037383178,0.7897196261682243
DFW,TYR,Envoy_operated,1280,True,0.0,0.37289387850467287,0.49640186915887846,0.35098130841121494,0.34817757009345796,0.35887850467289717,0.2485981308411215,0.23411214953271028,0.40233644859813084,0.6817757009345794,0.31121495327102805
DFW,TYR,SkyWest_unresolved,3078,True,0.0,0.6110256074766355,0.6764485981308411,0.5439252336448598,0.6267289719626168,0.9121495327102803,0.4411214953271028,0.8457943925233645,0.041121495327102804,0.7747663551401869,0.6504672897196262
DFW,TYS,AA_mainline,4740,True,0.0,0.7057485981308411,0.5927102803738318,0.7110280373831774,0.7601869158878505,0.791588785046729,0.7383177570093458,0.597196261682243,0.8411214953271028,0.42336448598130844,0.8420560747663551
DFW,TYS,Envoy_operated,190,True,0.0,0.18118887850467288,0.22850467289719625,0.15710280373831778,0.13710280373831776,0.1855140186915888,0.288785046728972,0.09065420560747664,0.15140186915887852,0.2995327102803738,0.07102803738317758
DFW,TYS,PSA_operated,1098,True,0.0,0.6025348130841122,0.5663084112149532,0.6661214953271029,0.6063084112149533,0.2911214953271028,0.6757009345794392,0.7878504672897196,0.7355140186915888,0.5121495327102804,0.6121495327102804
DFW,VPS,AA_mainline,3834,True,0.0,0.803821168224299,0.7687383177570093,0.8107943925233645,0.8418224299065421,0.6728971962616822,0.8906542056074767,0.7233644859813084,0.9196261682242991,0.7163551401869159,0.8990654205607477
DFW,VPS,Envoy_operated,1436,True,0.0,0.46761686915887846,0.5046261682242991,0.3786448598130841,0.5018224299065421,0.8934579439252337,0.3074766355140187,0.1261682242990654,0.3644859813084112,0.5602803738317756,0.5532710280373832
DFW,VPS,PSA_operated,300,True,0.0,0.8028864018691587,0.7651869158878504,0.7745327102803738,0.873411214953271,0.997196261682243,0.6663551401869159,0.5336448598130841,0.930841121495327,0.7088785046728971,0.9794392523364486
DFW,XNA,AA_mainline,2623,True,0.0,0.8532858878504672,0.852803738317757,0.8542990654205608,0.8797196261682243,0.680373831775701,0.9542056074766355,0.7570093457943925,0.9551401869158879,0.8523364485981308,0.9196261682242991
DFW,XNA,Envoy_operated,9950,True,0.0,0.3813846728971962,0.5185046728971963,0.3306542056074766,0.33457943925233646,0.5065420560747663,0.28317757009345795,0.19532710280373833,0.31401869158878504,0.7242990654205608,0.2644859813084112
DFW,XNA,PSA_operated,805,True,0.0,0.6479488785046729,0.6683177570093458,0.572429906542056,0.7008411214953272,0.9205607476635514,0.5682242990654206,0.22242990654205608,0.6962616822429907,0.6990654205607477,0.780373831775701
DFW,XNA,SkyWest_unresolved,205,True,0.0,0.41036242990654204,0.6401869158878505,0.3613084112149533,0.3179439252336449,0.677570093457944,0.04392523364485981,0.5607476635514018,0.014953271028037384,0.9850467289719627,0.17943925233644858
DFW,YUM,SkyWest_unresolved,1367,True,0.0,0.44027495327102806,0.5072897196261682,0.45168224299065424,0.40841121495327104,0.3794392523364486,0.35514018691588783,0.9004672897196262,0.037383177570093455,0.6079439252336448,0.36074766355140186
ORD,ABE,SkyWest_unresolved,805,True,0.0,0.7507731775700934,0.6701869158878505,0.7333644859813083,0.810373831775701,0.8635514018691589,0.7757009345794392,0.8691588785046729,0.5457943925233645,0.5495327102803739,0.9
ORD,ABQ,AA_mainline,1265,True,0.0,0.3421244859813084,0.22093457943925232,0.4031775700934579,0.3734579439252336,0.25514018691588786,0.34766355140186916,0.43644859813084114,0.5532710280373832,0.03925233644859813,0.4205607476635514
ORD,ABQ,Envoy_operated,717,True,0.0,0.16249355140186914,0.1791588785046729,0.19177570093457944,0.11691588785046729,0.10467289719626169,0.14579439252336449,0.102803738317757,0.3686915887850467,0.20420560747663552,0.048598130841121495
ORD,ABQ,SkyWest_unresolved,666,True,0.0,0.41760686915887846,0.4288317757009346,0.4955607476635514,0.32677570093457947,0.08785046728971962,0.555607476635514,0.9018691588785047,0.3233644859813084,0.4457943925233645,0.19065420560747665
ORD,ALB,Envoy_operated,1340,True,0.0,0.21359411214953272,0.29710280373831777,0.1980373831775701,0.1729906542056075,0.23457943925233646,0.16261682242990655,0.1616822429906542,0.18785046728971963,0.4224299065420561,0.11214953271028037
ORD,ALB,Republic_unresolved,1072,True,0.0,0.5226901869158879,0.6660747663551402,0.44831775700934584,0.4694392523364486,0.7691588785046729,0.42149532710280374,0.2102803738317757,0.4635514018691589,0.8813084112149533,0.3897196261682243
ORD,ALB,SkyWest_unresolved,1022,True,0.0,0.380216214953271,0.5456542056074767,0.40658878504672896,0.2830373831775701,0.07009345794392523,0.38691588785046727,0.6962616822429907,0.19626168224299065,0.7939252336448598,0.13738317757009347
ORD,ALO,Envoy_operated,781,True,0.0,0.5512005607476635,0.6906542056074766,0.4691588785046729,0.47233644859813084,0.6355140186915887,0.7242990654205608,0.1897196261682243,0.502803738317757,0.9,0.3542056074766355
ORD,ANC,AA_mainline,550,True,0.0,0.4797688317757009,0.3309813084112149,0.5825700934579439,0.5666822429906542,0.044859813084112146,0.5542056074766355,0.697196261682243,0.7766355140186916,0.10794392523364486,0.697196261682243
ORD,ASE,SkyWest_unresolved,3911,True,0.0,0.8038990654205608,0.7461682242990655,0.7614953271028038,0.8370093457943926,0.9271028037383178,0.9523364485981308,0.9560747663551402,0.44018691588785047,0.6598130841121496,0.8869158878504673
ORD,ATL,AA_mainline,2372,True,0.0,0.7850479439252336,0.7150467289719626,0.791682242990654,0.833551401869159,0.6682242990654206,0.9205607476635514,0.6626168224299065,0.9411214953271028,0.6102803738317757,0.9065420560747663
ORD,ATL,Envoy_operated,1349,True,0.0,0.3031758878504673,0.33682242990654204,0.2658878504672897,0.2928971962616822,0.4934579439252336,0.24018691588785046,0.06448598130841121,0.355607476635514,0.38738317757009344,0.2775700934579439
ORD,ATL,Republic_unresolved,747,True,0.0,0.4411318224299065,0.5317289719626168,0.40537383177570097,0.41266355140186917,0.6308411214953271,0.2738317757009346,0.3074766355140187,0.39626168224299063,0.6677570093457944,0.37009345794392523
ORD,ATW,Envoy_operated,2099,True,0.0,0.4896617757009345,0.6436448598130841,0.4329906542056075,0.4316822429906542,0.6224299065420561,0.3990654205607477,0.10093457943925234,0.5953271028037384,0.874766355140187,0.3448598130841122
ORD,ATW,SkyWest_unresolved,6328,True,0.0,0.7878522429906543,0.8296261682242991,0.7748598130841122,0.7836448598130842,0.6869158878504673,0.8579439252336448,0.9364485981308411,0.5747663551401869,0.8925233644859814,0.7775700934579439
ORD,AUS,AA_mainline,4511,True,0.0,0.630032523364486,0.594392523364486,0.6745794392523364,0.6351401869158879,0.3411214953271028,0.7710280373831776,0.6177570093457944,0.8654205607476636,0.5411214953271029,0.6429906542056075
ORD,AUS,Envoy_operated,705,True,0.0,0.11069191588785046,0.10957943925233646,0.1258411214953271,0.0835981308411215,0.1336448598130841,0.08224299065420561,0.13925233644859814,0.15794392523364487,0.10794392523364486,0.04299065420560748
ORD,AUS,Republic_unresolved,100,True,0.0,0.2016758411214953,0.16415887850467292,0.2820093457943925,0.13406542056074766,0.02102803738317757,0.24299065420560748,0.32663551401869156,0.4785046728971963,0.10794392523364486,0.03271028037383177
ORD,AVL,Envoy_operated,1398,True,0.0,0.4514921495327102,0.5930841121495327,0.38915887850467296,0.38560747663551403,0.5598130841121496,0.46448598130841123,0.07009345794392523,0.5214953271028038,0.805607476635514,0.2869158878504673
ORD,AVL,Republic_unresolved,674,True,0.0,0.05055528037383177,0.04434579439252337,0.05742990654205607,0.03518691588785047,0.1102803738317757,0.010280373831775701,0.11682242990654206,0.018691588785046728,0.035046728971962614,0.012149532710280374
ORD,AVL,SkyWest_unresolved,2408,True,0.0,0.5523690186915887,0.419018691588785,0.5483644859813084,0.5874299065420561,0.7841121495327102,0.5850467289719626,0.8345794392523365,0.2504672897196262,0.2191588785046729,0.6401869158878505
ORD,AVP,Envoy_operated,2015,True,0.0,0.4901291588785046,0.47906542056074763,0.5007476635514019,0.46971962616822427,0.4224299065420561,0.5822429906542056,0.397196261682243,0.6364485981308411,0.46261682242990654,0.4392523364485981
ORD,AVP,SkyWest_unresolved,168,True,0.0,0.7366737850467289,0.5802336448598131,0.6944392523364485,0.837803738317757,0.9546728971962617,0.8663551401869158,0.9738317757009346,0.288785046728972,0.34579439252336447,0.9897196261682243
ORD,AZO,Envoy_operated,1191,True,0.0,0.5755044859813083,0.6951401869158879,0.4934579439252336,0.6181308411214953,0.9420560747663551,0.21214953271028036,0.33084112149532713,0.4102803738317757,0.874766355140187,0.6822429906542056
ORD,BDL,AA_mainline,1899,True,0.0,0.6514542523364485,0.550981308411215,0.6892990654205606,0.7074299065420561,0.3663551401869159,0.8570093457943925,0.6672897196261682,0.8252336448598131,0.40046728971962614,0.791588785046729
ORD,BDL,Envoy_operated,1556,True,0.0,0.15945556074766354,0.2633177570093458,0.13883177570093458,0.11434579439252338,0.19626168224299065,0.07850467289719626,0.07570093457943926,0.14018691588785046,0.41915887850467287,0.04672897196261682
ORD,BDL,Republic_unresolved,1085,True,0.0,0.3676747663551401,0.3330841121495327,0.3590654205607477,0.34429906542056077,0.6654205607476635,0.2570093457943925,0.2607476635514019,0.43177570093457945,0.28130841121495326,0.30934579439252335
ORD,BDL,SkyWest_unresolved,592,True,0.0,0.4306157009345794,0.5155140186915889,0.407196261682243,0.3757009345794393,0.3467289719626168,0.555607476635514,0.5855140186915888,0.1588785046728972,0.6429906542056075,0.29345794392523367
ORD,BGR,Envoy_operated,692,True,0.0,0.18890070093457942,0.2869626168224299,0.19462616822429907,0.12453271028037383,0.04299065420560748,0.22149532710280373,0.04299065420560748,0.36355140186915885,0.43411214953271027,0.028037383177570093
ORD,BGR,Republic_unresolved,706,True,0.0,0.28377948598130837,0.3438785046728972,0.3046261682242991,0.20873831775700935,0.08130841121495327,0.41869158878504675,0.44672897196261685,0.2252336448598131,0.43411214953271027,0.09626168224299066
